"Molecule ChEMBL ID";"Molecule Name";"Molecule Max Phase";"Molecular Weight";"#RO5 Violations";"AlogP";"Compound Key";"Smiles";"Standard Type";"Standard Relation";"Standard Value";"Standard Units";"pChEMBL Value";"Data Validity Comment";"Comment";"Uo Units";"Ligand Efficiency BEI";"Ligand Efficiency LE";"Ligand Efficiency LLE";"Ligand Efficiency SEI";"Potential Duplicate";"Assay ChEMBL ID";"Assay Description";"Assay Type";"BAO Format ID";"BAO Label";"Assay Organism";"Assay Tissue ChEMBL ID";"Assay Tissue Name";"Assay Cell Type";"Assay Subcellular Fraction";"Assay Parameters";"Assay Variant Accession";"Assay Variant Mutation";"Target ChEMBL ID";"Target Name";"Target Organism";"Target Type";"Document ChEMBL ID";"Source ID";"Source Description";"Document Journal";"Document Year";"Cell ChEMBL ID";"Properties"
"CHEMBL3087876";"";"None";"344.73";"0";"3.02";"3q";"O=c1oc2ccc(Cl)cc2n1Cc1cn(-c2ccccc2F)nn1";"IC50";"'='";"3100.0";"nM";"5.51";"";"";"UO_0000065";"15.98";"0.31";"2.49";"8.37";"0";"CHEMBL3090866";"Inhibition of human recombinant COX2 expressed in insect cell expression system using TMPD and arachidonic acid as substrate incubated for 1 min prior to substrate addition by spectrophotometry";"B";"BAO_0000019";"assay format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL230";"Cyclooxygenase-2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3085681";"1";"Scientific Literature";"Eur J Med Chem";"2013";"None";""
"CHEMBL1221731";"";"None";"390.55";"1";"6.24";"2";"CCCCC(=C(c1ccccc1)c1ccccc1)c1ccc(S(C)(=O)=O)cc1";"IC50";"'='";"14.0";"nM";"7.85";"";"";"UO_0000065";"20.11";"0.38";"1.61";"23.00";"1";"CHEMBL2175901";"Inhibition of COX2";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL230";"Cyclooxygenase-2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL2169818";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2012";"None";""
"CHEMBL96110";"";"None";"458.46";"0";"4.72";"13";"COc1cc2c(cc1F)-c1c(c(C(F)(F)F)nn1-c1ccc(S(C)(=O)=O)cc1)SC2";"IC50";"'='";"75.01";"nM";"7.12";"";"";"UO_0000065";"15.54";"0.32";"2.40";"11.64";"0";"CHEMBL3055175";"Inhibition of COX-2 (unknown origin)";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL230";"Cyclooxygenase-2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3046769";"1";"Scientific Literature";"Med Chem Res";"2009";"None";""
"CHEMBL16797";"";"None";"451.59";"1";"6.20";"19";"CS(=O)(=O)c1ccc(-c2sc(CCCc3ccccc3)nc2-c2ccc(F)cc2)cc1";"IC50";"'='";"520.0";"nM";"6.28";"";"";"UO_0000065";"13.92";"0.28";"0.08";"13.36";"0";"CHEMBL665714";"Inhibition of human cyclooxygenase-2 (hCOX-2) enzyme.";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL230";"Cyclooxygenase-2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1132704";"1";"Scientific Literature";"Bioorg Med Chem Lett";"1999";"None";""
"CHEMBL224136";"";"None";"333.20";"0";"3.55";"12g";"CS(=O)(=O)Nc1ccncc1Oc1ccc(Cl)cc1Cl";"IC50";"'='";"120.0";"nM";"6.92";"";"";"UO_0000065";"20.77";"0.47";"3.37";"10.13";"0";"CHEMBL916302";"Inhibition of COX2 in human whole blood assessed as inhibition of LPS-stimulated PGE2 production";"B";"BAO_0000221";"tissue-based format";"Homo sapiens";"CHEMBL3638178";"Blood";"None";"None";"";"";"";"CHEMBL230";"Cyclooxygenase-2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1149303";"1";"Scientific Literature";"J Med Chem";"2004";"None";""
"CHEMBL826";"ENOXACIN";"4.0";"320.32";"0";"0.66";"ENOXACIN";"CCn1cc(C(=O)O)c(=O)c2cc(F)c(N3CCNCC3)nc21";"IC50";"";"";"";"";"";"Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured)";"";"";"";"";"";"0";"CHEMBL1909131";"DRUGMATRIX: Cyclooxygenase COX-2 enzyme inhibition (substrate: Arachidonic acid)";"B";"BAO_0000219";"cell-based format";"None";"None";"None";"Sf21";"None";"";"";"";"CHEMBL230";"Cyclooxygenase-2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1909046";"15";"DrugMatrix";"";"";"CHEMBL4106362";""
"CHEMBL3402598";"";"None";"388.42";"0";"2.87";"7";"Cc1c(CC(=O)O)cc(-c2ccc(S(N)(=O)=O)cc2)n1-c1cccc(F)c1";"IC50";"";"";"";"";"";"Not Determined";"";"";"";"";"";"0";"CHEMBL3407036";"Inhibition of human recombinant COX2 using PGEH2 as substrate after 10 mins by EIA";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL230";"Cyclooxygenase-2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3400072";"1";"Scientific Literature";"Bioorg Med Chem";"2015";"None";""
"CHEMBL165790";"IPRIFLAVONE";"-1.0";"280.32";"0";"4.25";"IPRIFLAVONE";"CC(C)Oc1ccc2c(=O)c(-c3ccccc3)coc2c1";"IC50";"";"";"";"";"";"Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured)";"";"";"";"";"";"0";"CHEMBL1909131";"DRUGMATRIX: Cyclooxygenase COX-2 enzyme inhibition (substrate: Arachidonic acid)";"B";"BAO_0000219";"cell-based format";"None";"None";"None";"Sf21";"None";"";"";"";"CHEMBL230";"Cyclooxygenase-2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1909046";"15";"DrugMatrix";"";"";"CHEMBL4106362";""
"CHEMBL1958349";"";"None";"326.44";"0";"4.13";"10";"CC(C)Cc1ccc(C(C)C(=O)Oc2ccc(CCO)cc2)cc1";"IC50";"'='";"0.2";"nM";"9.70";"";"";"UO_0000065";"29.71";"0.55";"5.57";"20.84";"0";"CHEMBL1959074";"Inhibition of human recombinant COX2";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL230";"Cyclooxygenase-2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1955816";"1";"Scientific Literature";"J Med Chem";"2012";"None";""
"CHEMBL2171267";"";"None";"414.93";"1";"6.12";"10f";"CCCCCCN(C)C(=O)n1c2ccc(Cl)cc2c2ccc(C(C)C(=O)O)cc21";"IC50";"'>'";"100000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL2172930";"Inhibition of human COX2 pre-incubated for 10 mins before substrate addition by enzyme immunoassay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL230";"Cyclooxygenase-2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL2169800";"1";"Scientific Literature";"J Med Chem";"2012";"None";""
"CHEMBL2171262";"";"None";"400.91";"1";"5.77";"10a";"CCCCCCNC(=O)n1c2ccc(Cl)cc2c2ccc(C(C)C(=O)O)cc21";"IC50";"'>'";"100000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL2172930";"Inhibition of human COX2 pre-incubated for 10 mins before substrate addition by enzyme immunoassay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL230";"Cyclooxygenase-2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL2169800";"1";"Scientific Literature";"J Med Chem";"2012";"None";""
"CHEMBL145364";"";"None";"182.24";"0";"2.33";"36";"CSc1ccccc1OC(C)=O";"IC50";"'='";"250000.0";"nM";"";"Outside typical range";"";"UO_0000065";"";"";"";"";"0";"CHEMBL760085";"Inhibitory concentration in DMSO with purified human Prostaglandin G/H synthase 2 (COX-2)";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL230";"Cyclooxygenase-2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1131194";"1";"Scientific Literature";"J Med Chem";"1998";"None";""
"CHEMBL405743";"";"None";"339.42";"0";"3.16";"78";"CS(=O)(=O)c1ccc(-c2nccc(NCc3ccccc3)n2)cc1";"IC50";"'>'";"10000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL947228";"Inhibition of human COX2 in human whole blood";"B";"BAO_0000221";"tissue-based format";"Homo sapiens";"CHEMBL3638178";"Blood";"None";"None";"";"";"";"CHEMBL230";"Cyclooxygenase-2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1143107";"1";"Scientific Literature";"Bioorg Med Chem";"2008";"None";""
"CHEMBL1086883";"";"None";"461.33";"0";"4.82";"13l";"O=C(Nc1ccc(-c2ccc(Cl)cc2Cl)cc1)C1=C(O)c2ccccc2S(=O)(=O)N1";"IC50";"'>'";"74800.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL1100221";"Inhibition of human COX2 in IL1-beta treated human FF cells assessed as blockade of SnCl2-mediated PGH2 to PGF2alpha conversion after 50 mins by ELISA";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"FF";"None";"";"";"";"CHEMBL230";"Cyclooxygenase-2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1154975";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2010";"None";""
"CHEMBL329480";"";"None";"433.90";"0";"4.88";"62";"COc1ccc2c(c1)c(CC(=O)Nc1cccnc1)c(C)n2C(=O)c1ccc(Cl)cc1";"IC50";"'='";"52.0";"nM";"7.28";"";"";"UO_0000065";"16.79";"0.32";"2.40";"9.95";"0";"CHEMBL762913";"In vitro inhibitory activity against human Prostaglandin G/H synthase 2 (66 nM) using [14C]AA (50 uM) was determined";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL230";"Cyclooxygenase-2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1133457";"1";"Scientific Literature";"J Med Chem";"2000";"None";""
"CHEMBL1916969";"";"None";"603.27";"1";"2.84";"23";"O=C(NS(=O)(=O)c1ccc(Br)cc1)c1cccc(C(=O)NS(=O)(=O)c2ccc(Br)cc2)n1";"IC50";"'='";"800.0";"nM";"6.10";"";"";"UO_0000065";"10.11";"0.26";"3.26";"4.37";"0";"CHEMBL1918778";"Inhibition of COX2 by chemiluminescent enzyme assay";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL230";"Cyclooxygenase-2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1914339";"1";"Scientific Literature";"Bioorg Med Chem";"2011";"None";""
"CHEMBL114783";"";"None";"350.80";"0";"3.74";"32";"CS(=O)(=O)c1ccc(-c2cnc(Cl)n2-c2ccc(F)cc2)cc1";"IC50";"'='";"14.0";"nM";"7.85";"";"";"UO_0000065";"22.39";"0.47";"4.11";"15.12";"0";"CHEMBL762914";"In vitro inhibitory activity against human Prostaglandin G/H synthase 2 (COX-2) in 143982 cells";"B";"BAO_0000219";"cell-based format";"None";"None";"None";"143982";"None";"";"";"";"CHEMBL230";"Cyclooxygenase-2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1145864";"1";"Scientific Literature";"J Med Chem";"2003";"None";""
"CHEMBL158509";"";"None";"353.85";"0";"4.44";"6c";"Cc1nc(-c2ccc(S(C)(=O)=O)cc2)c(-c2ccc(Cl)s2)o1";"IC50";"'='";"1200.0";"nM";"5.92";"";"";"UO_0000065";"16.73";"0.37";"1.48";"9.84";"0";"CHEMBL763088";"In vitro inhibitory activity towards human recombinant Prostaglandin G/H synthase 2 enzyme";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL230";"Cyclooxygenase-2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1135096";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2002";"None";""
"CHEMBL343889";"";"None";"333.36";"0";"4.20";"57";"CC(=O)Nc1cc2c(cc1Sc1ccc(F)cc1F)C(=O)CC2";"IC50";"'>'";"10000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL760080";"In vitro inhibition of prostaglandin G/H synthase 2 expressed in human osteosarcoma 143 cells";"B";"BAO_0000219";"cell-based format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL230";"Cyclooxygenase-2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1128209";"1";"Scientific Literature";"J Med Chem";"1995";"None";""
"CHEMBL265078";"";"None";"467.35";"1";"6.13";"51";"COc1ccc2c(c1)c(CC(=O)Nc1ccc(Cl)cc1)c(C)n2C(=O)c1ccc(Cl)cc1";"IC50";"'='";"55.0";"nM";"7.26";"";"";"UO_0000065";"15.53";"0.31";"1.13";"12.03";"0";"CHEMBL762913";"In vitro inhibitory activity against human Prostaglandin G/H synthase 2 (66 nM) using [14C]AA (50 uM) was determined";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL230";"Cyclooxygenase-2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1133457";"1";"Scientific Literature";"J Med Chem";"2000";"None";""
"CHEMBL313313";"";"None";"434.36";"0";"4.59";"287";"COc1ccc(C2=C(c3ccc(S(N)(=O)=O)cc3)CC3(CC3)C2)cc1Br";"IC50";"'='";"1.995";"nM";"8.70";"";"";"UO_0000065";"20.03";"0.46";"4.11";"12.54";"0";"CHEMBL763870";"Inhibition of human Prostaglandin G/H synthase 2";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL230";"Cyclooxygenase-2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1134614";"1";"Scientific Literature";"J Med Chem";"2001";"None";""
"CHEMBL289731";"";"None";"368.51";"0";"3.36";"11";"CCc1csc(Sc2cc3c(cc2NS(C)(=O)=O)CCC3=O)n1";"IC50";"'='";"280.0";"nM";"6.55";"";"";"UO_0000065";"17.78";"0.39";"3.19";"8.61";"0";"CHEMBL768961";"Inhibition of purified recombinant human Prostaglandin G/H synthase 2";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL230";"Cyclooxygenase-2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1132512";"1";"Scientific Literature";"Bioorg Med Chem Lett";"1999";"None";""
"CHEMBL36715";"PIRACETAM";"4.0";"142.16";"0";"-0.91";"PIRACETAM";"NC(=O)CN1CCCC1=O";"IC50";"";"";"";"";"";"Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured)";"";"";"";"";"";"0";"CHEMBL1909131";"DRUGMATRIX: Cyclooxygenase COX-2 enzyme inhibition (substrate: Arachidonic acid)";"B";"BAO_0000219";"cell-based format";"None";"None";"None";"Sf21";"None";"";"";"";"CHEMBL230";"Cyclooxygenase-2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1909046";"15";"DrugMatrix";"";"";"CHEMBL4106362";""
"CHEMBL451";"CHLORDIAZEPOXIDE";"4.0";"299.76";"0";"2.95";"CHLORDIAZEPOXIDE";"CNC1=Nc2ccc(Cl)cc2C(c2ccccc2)=[N+]([O-])C1";"IC50";"";"";"";"";"";"Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured)";"";"";"";"";"";"0";"CHEMBL1909131";"DRUGMATRIX: Cyclooxygenase COX-2 enzyme inhibition (substrate: Arachidonic acid)";"B";"BAO_0000219";"cell-based format";"None";"None";"None";"Sf21";"None";"";"";"";"CHEMBL230";"Cyclooxygenase-2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1909046";"15";"DrugMatrix";"";"";"CHEMBL4106362";""
"CHEMBL558551";"";"None";"258.23";"0";"0.09";"(+)-THALIDOMIDE";"O=C1CC[C@@H](N2C(=O)c3ccccc3C2=O)C(=O)N1";"IC50";"";"";"";"";"";"Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured)";"";"";"";"";"";"0";"CHEMBL1909131";"DRUGMATRIX: Cyclooxygenase COX-2 enzyme inhibition (substrate: Arachidonic acid)";"B";"BAO_0000219";"cell-based format";"None";"None";"None";"Sf21";"None";"";"";"";"CHEMBL230";"Cyclooxygenase-2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1909046";"15";"DrugMatrix";"";"";"CHEMBL4106362";""
"CHEMBL91";"MICONAZOLE";"4.0";"416.13";"1";"6.45";"Miconazole";"Clc1ccc(COC(Cn2ccnc2)c2ccc(Cl)cc2Cl)c(Cl)c1";"IC50";"'='";"25844.0";"nM";"4.59";"";"";"UO_0000065";"11.02";"0.25";"-1.86";"16.96";"0";"CHEMBL1909131";"DRUGMATRIX: Cyclooxygenase COX-2 enzyme inhibition (substrate: Arachidonic acid)";"B";"BAO_0000219";"cell-based format";"None";"None";"None";"Sf21";"None";"";"";"";"CHEMBL230";"Cyclooxygenase-2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1909046";"15";"DrugMatrix";"";"";"CHEMBL4106362";""
"CHEMBL42408";"";"None";"465.28";"1";"5.28";"77";"COc1c(Cl)cc(-c2nc(C(F)(F)F)cn2-c2ccc(S(C)(=O)=O)cc2)cc1Cl";"IC50";"'='";"140.0";"nM";"6.85";"";"";"UO_0000065";"14.73";"0.32";"1.57";"11.20";"1";"CHEMBL762906";"Concentration required to inhibit human Prostaglandin G/H synthase 2 (COX-2) by 50%";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL230";"Cyclooxygenase-2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1130039";"1";"Scientific Literature";"J Med Chem";"1997";"None";""
"CHEMBL83668";"TOLNAFTATE";"4.0";"307.42";"0";"4.95";"TOLNAFTATE";"Cc1cccc(N(C)C(=S)Oc2ccc3ccccc3c2)c1";"IC50";"";"";"";"";"";"Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured)";"";"";"";"";"";"0";"CHEMBL1909131";"DRUGMATRIX: Cyclooxygenase COX-2 enzyme inhibition (substrate: Arachidonic acid)";"B";"BAO_0000219";"cell-based format";"None";"None";"None";"Sf21";"None";"";"";"";"CHEMBL230";"Cyclooxygenase-2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1909046";"15";"DrugMatrix";"";"";"CHEMBL4106362";""
"CHEMBL3410339";"";"None";"417.53";"0";"4.17";"31";"Cc1ccccc1C1C2CCc3ccccc3C2=NN1c1ccc(S(N)(=O)=O)cc1";"IC50";"'='";"3280.0";"nM";"5.48";"";"";"UO_0000065";"13.13";"0.25";"1.31";"7.24";"0";"CHEMBL3413347";"Inhibition of human recombinant COX2 by ELISA";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL230";"Cyclooxygenase-2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3407356";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2015";"None";""
"CHEMBL3410342";"";"None";"433.53";"0";"3.87";"34";"COc1ccccc1C1C2CCc3ccccc3C2=NN1c1ccc(S(N)(=O)=O)cc1";"IC50";"'='";"2630.0";"nM";"5.58";"";"";"UO_0000065";"12.87";"0.25";"1.71";"6.57";"0";"CHEMBL3413347";"Inhibition of human recombinant COX2 by ELISA";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL230";"Cyclooxygenase-2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3407356";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2015";"None";""
"CHEMBL3410344";"";"None";"421.50";"0";"4.00";"36";"NS(=O)(=O)c1ccc(N2N=C3c4ccccc4CCC3C2c2ccccc2F)cc1";"IC50";"'='";"11890.0";"nM";"4.92";"";"";"UO_0000065";"11.68";"0.22";"0.92";"6.50";"0";"CHEMBL3413347";"Inhibition of human recombinant COX2 by ELISA";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL230";"Cyclooxygenase-2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3407356";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2015";"None";""
"CHEMBL3331465";"";"None";"524.45";"2";"6.64";"DIC-MP";"CC(C)c1c(COC(=O)Cc2ccccc2Nc2c(Cl)cccc2Cl)n(C)n(-c2ccccc2)c1=O";"IC50";"";"";"";"";"";"Not Active";"";"";"";"";"";"0";"CHEMBL3384119";"Inhibition of human recombinant COX2 pre-treated for 1 hr before 10-acetyl-3,7-dihydroxyphenoxazin substrate addition in absence of porcine liver esterase by fluorescence assay";"B";"BAO_0000019";"assay format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL230";"Cyclooxygenase-2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3351375";"1";"Scientific Literature";"ACS Med Chem Lett";"2014";"None";""
"CHEMBL3774538";"";"None";"534.30";"1";"4.75";"9";"CS(=O)(=O)c1ccc(-c2cc(C(F)(F)F)nc(OCc3ccc(I)cc3)n2)cc1";"IC50";"'='";"2500.0";"nM";"5.60";"";"";"UO_0000065";"10.48";"0.26";"0.85";"8.10";"0";"CHEMBL3778470";"Inhibition of recombinant human COX-2 preincubated for 5 mins followed by addition of arachidonic acid as substrate measured after 2 mins by fluorescence analysis";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL230";"Cyclooxygenase-2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3774383";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2016";"None";""
"CHEMBL12089";"BERBERINE CHLORIDE";"1.0";"371.82";"0";"3.10";"BERBERINE CHLORIDE";"COc1ccc2cc3[n+](cc2c1OC)CCc1cc2c(cc1-3)OCO2.[Cl-]";"IC50";"";"";"";"";"";"Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured)";"";"";"";"";"";"0";"CHEMBL1909131";"DRUGMATRIX: Cyclooxygenase COX-2 enzyme inhibition (substrate: Arachidonic acid)";"B";"BAO_0000219";"cell-based format";"None";"None";"None";"Sf21";"None";"";"";"";"CHEMBL230";"Cyclooxygenase-2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1909046";"15";"DrugMatrix";"";"";"CHEMBL4106362";""
"CHEMBL3100125";"";"None";"554.60";"2";"7.08";"6";"O=C1Nc2ccccc2/C1=C/c1cn(CCCOc2cc(O)c3c(=O)cc(-c4ccccc4)oc3c2)c2ccccc12";"IC50";"'='";"7900.0";"nM";"5.10";"";"";"UO_0000065";"9.20";"0.17";"-1.98";"5.45";"0";"CHEMBL3100233";"Inhibition of human recombinant COX2 using arachidonic acid as substrate incubated for 10 mins prior to substrate addition measured after 2 mins by spectrophotometry";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL230";"Cyclooxygenase-2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3098023";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2014";"None";""
"CHEMBL43270";"";"None";"330.38";"0";"3.39";"7";"Cc1cn(-c2ccc(F)cc2)c(-c2ccc(S(C)(=O)=O)cc2)n1";"IC50";"'>'";"100000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL762906";"Concentration required to inhibit human Prostaglandin G/H synthase 2 (COX-2) by 50%";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL230";"Cyclooxygenase-2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1130039";"1";"Scientific Literature";"J Med Chem";"1997";"None";""
"CHEMBL27784";"";"None";"428.92";"0";"3.73";"9";"CC[C@@H](CO)NC(=O)Cc1c(C)n(C(=O)c2ccc(Cl)cc2)c2ccc(OC)cc12";"IC50";"'='";"280.0";"nM";"6.55";"";"";"UO_0000065";"15.28";"0.30";"2.82";"8.13";"1";"CHEMBL769646";"Inhibitory concentration against human prostaglandin G/H synthase 2";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL230";"Cyclooxygenase-2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1135305";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2002";"None";""
"CHEMBL122";"ROFECOXIB";"4.0";"314.36";"0";"2.56";"1 (Rofecoxib)";"CS(=O)(=O)c1ccc(C2=C(c3ccccc3)C(=O)OC2)cc1";"IC50";"'='";"20.0";"nM";"7.70";"";"";"UO_0000065";"24.49";"0.48";"5.14";"12.74";"0";"CHEMBL767761";"Inhibitory of human Prostaglandin G/H synthase 2 expressed in CHO cells.";"B";"BAO_0000219";"cell-based format";"None";"None";"None";"CHO";"None";"";"";"";"CHEMBL230";"Cyclooxygenase-2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1136665";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2003";"CHEMBL3308072";""
"CHEMBL127084";"";"None";"374.39";"0";"3.95";"20";"Cc1cc(=O)c(Oc2ccc(F)cc2)c(-c2ccc(S(C)(=O)=O)cc2)o1";"IC50";"'='";"980.0";"nM";"6.01";"";"";"UO_0000065";"16.05";"0.32";"2.06";"8.17";"1";"CHEMBL766724";"Inhibition concentration against cyclooxygenase-2 (COX-2) in human whole blood";"B";"BAO_0000221";"tissue-based format";"None";"CHEMBL3638178";"Blood";"None";"None";"";"";"";"CHEMBL230";"Cyclooxygenase-2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1149180";"1";"Scientific Literature";"J Med Chem";"2004";"None";""
"CHEMBL126743";"";"None";"474.40";"1";"5.47";"27";"Cc1cc(=O)c(Oc2ccc(C(F)(F)C(F)(F)F)cc2)c(-c2ccc(S(C)(=O)=O)cc2)o1";"IC50";"'>'";"10000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL766724";"Inhibition concentration against cyclooxygenase-2 (COX-2) in human whole blood";"B";"BAO_0000221";"tissue-based format";"None";"CHEMBL3638178";"Blood";"None";"None";"";"";"";"CHEMBL230";"Cyclooxygenase-2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1149180";"1";"Scientific Literature";"J Med Chem";"2004";"None";""
"CHEMBL126303";"";"None";"370.43";"0";"4.12";"42";"Cc1cc(=O)c(Oc2ccccc2C)c(-c2ccc(S(C)(=O)=O)cc2)o1";"IC50";"'='";"170.0";"nM";"6.77";"";"";"UO_0000065";"18.27";"0.36";"2.65";"9.20";"1";"CHEMBL766724";"Inhibition concentration against cyclooxygenase-2 (COX-2) in human whole blood";"B";"BAO_0000221";"tissue-based format";"None";"CHEMBL3638178";"Blood";"None";"None";"";"";"";"CHEMBL230";"Cyclooxygenase-2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1149180";"1";"Scientific Literature";"J Med Chem";"2004";"None";""
"CHEMBL276052";"";"None";"391.45";"0";"3.59";"8";"O=c1c2ccccc2c(S(=O)(=O)c2ccccc2)c(O)n1Cc1ccccc1";"IC50";"'='";"140.0";"nM";"6.85";"";"";"UO_0000065";"17.51";"0.33";"3.26";"8.97";"0";"CHEMBL763341";"Concentration that caused a 50% decrease in the maximal inhibition of Prostaglandin G/H synthase 2 activity as measured by PGE-2 production.";"B";"BAO_0000357";"single protein format";"Cercopithecidae";"None";"None";"None";"None";"";"";"";"CHEMBL230";"Cyclooxygenase-2";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1130988";"1";"Scientific Literature";"Bioorg Med Chem Lett";"1998";"None";""
